,Video ID,Final Label,1st Hotspot Id,1st Hotspot Label,1st Hotspot Dist,2nd Hotspot Id,2nd Hotspot Label,2nd Hotspot Dist,3rd Hotspot Id,3rd Hotspot Label,3rd Hotspot Dist,4th Hotspot Id,4th Hotspot Label,4th Hotspot Dist,5th Hotspot Id,5th Hotspot Label,5th Hotspot Dist,6th Hotspot Id,6th Hotspot Label,6th Hotspot Dist
154,road_h124_s5_a_1,2.0,124,2.0,6.079660117351426,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
155,road_h124_s5_a_1,2.0,124,2.0,6.079660117351426,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
156,road_h125_s1_a_1,2.0,125,2.0,0.0,126,2.0,88.67740413326842,278,2.0,123.54677638926357,1076,1.0,124.17008120381033,0,0.0,1000.0,0,0.0,1000.0
157,road_h125_s1_a_2,2.0,125,2.0,0.0,126,2.0,88.67740413326842,278,2.0,123.54677638926357,1076,1.0,124.17008120381033,0,0.0,1000.0,0,0.0,1000.0
158,road_h125_s2_a_1,2.0,54,3.0,105.93111415706548,125,2.0,0.0,1076,1.0,112.31475114979995,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
159,road_h125_s2_a_2,2.0,54,3.0,105.93111415706548,125,2.0,0.0,1076,1.0,112.31475114979995,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
160,road_h125_s3_a_2,2.0,54,3.0,1.9747908549083448,125,2.0,0.0,1076,1.0,125.77350524175411,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
161,road_h125_s3_a_1,2.0,54,3.0,1.9747908549083448,125,2.0,0.0,1076,1.0,125.77350524175411,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
162,road_h125_s4_a_1,1.4527600522530424,54,3.0,72.72013734557441,125,2.0,2.0492298311700137,1076,1.0,1.570320829332169,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
163,road_h125_s4_a_2,1.4527600522530424,54,3.0,72.72013734557441,125,2.0,2.0492298311700137,1076,1.0,1.570320829332169,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
164,road_h125_s5_a_1,2.0,125,2.0,0.0,278,2.0,78.00127155271345,740,1.0,116.36568624276322,1076,1.0,126.2703143986623,0,0.0,1000.0,0,0.0,1000.0
165,road_h125_s5_a_2,2.0,125,2.0,0.0,278,2.0,78.00127155271345,740,1.0,116.36568624276322,1076,1.0,126.2703143986623,0,0.0,1000.0,0,0.0,1000.0
166,road_h125_s6_a_2,2.0,54,3.0,77.89757817485037,125,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
167,road_h125_s6_a_1,2.0,54,3.0,77.89757817485037,125,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
168,road_h125_s6_a_1,2.0,54,3.0,77.89757817485037,125,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
169,road_h125_s6_a_2,2.0,54,3.0,77.89757817485037,125,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
170,road_h126_s2_a,2.0000000000000004,125,2.0,51.75767698517003,126,2.0,4.6380507727553875,278,2.0,120.97811744189958,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
171,road_h126_s2_b,2.0000000000000004,125,2.0,51.75767698517003,126,2.0,4.6380507727553875,278,2.0,120.97811744189958,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
172,road_h126_s3,2.0,125,2.0,129.50632674951743,126,2.0,0.0,278,2.0,67.93977889574634,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
173,road_h126_s3,2.0,125,2.0,129.50632674951743,126,2.0,0.0,278,2.0,67.93977889574634,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
174,road_h126_s4_aR_bL,1.7123350282302205,126,2.0,39.830500733389805,1077,1.0,98.63092016309143,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
175,road_h126_s4_aR_bL,1.7123350282302205,126,2.0,39.830500733389805,1077,1.0,98.63092016309143,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
176,road_h127_s1_a,2.0,95,2.0,52.28162902565959,127,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
177,road_h127_s1_b,2.0,95,2.0,52.28162902565959,127,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
178,road_h127_s2_a,2.0,127,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
179,road_h127_s2_b,2.0,127,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
180,road_h127_s4_a,2.398831226102072,68,3.0,11.934584998925201,127,2.0,7.917718575564134,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
181,road_h127_s4_b,2.398831226102072,68,3.0,11.934584998925201,127,2.0,7.917718575564134,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
182,road_h127_s5_a,2.0,68,3.0,106.30211281982587,127,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
183,road_h127_s5_b,2.0,68,3.0,106.30211281982587,127,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
184,road_h127_s6_a,2.0,127,2.0,0.0,480,1.0,110.00540482296307,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
185,road_h127_s6_b,2.0,127,2.0,0.0,480,1.0,110.00540482296307,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
186,road_h127_s7_a,1.4456931065547494,127,2.0,25.875144344181013,167,2.0,119.85713970272536,480,1.0,17.111045903516963,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
187,road_h127_s7_b,1.4456931065547494,127,2.0,25.875144344181013,167,2.0,119.85713970272536,480,1.0,17.111045903516963,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
188,road_h128_s1_ab,1.8816377775589659,128,2.0,4.0034273400397895,566,1.0,29.820095549911162,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
189,road_h128_s1_ab,1.8816377775589659,128,2.0,4.0034273400397895,566,1.0,29.820095549911162,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
190,"road_h128_s2_b,a",2.0,128,2.0,0.0,319,1.0,126.47417424360474,566,1.0,115.26905006957527,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
191,"road_h128_s2_b,a",2.0,128,2.0,0.0,319,1.0,126.47417424360474,566,1.0,115.26905006957527,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
192,"road_h128_s3_b,a",2.0,128,2.0,0.0,319,1.0,16.240556065386144,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
193,"road_h128_s3_b,a",2.0,128,2.0,0.0,319,1.0,16.240556065386144,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
194,"road_h129_s1_a,b",1.0838657999441481,129,2.0,47.38089385347032,1135,1.0,4.3373957274467045,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
195,"road_h129_s1_a,b",1.0838657999441481,129,2.0,47.38089385347032,1135,1.0,4.3373957274467045,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
196,"road_h129_s2_a,b",2.0,129,2.0,0.0,1135,1.0,93.59649459867954,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
197,"road_h129_s2_a,b",2.0,129,2.0,0.0,1135,1.0,93.59649459867954,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
198,"road_h129_s3_a,b",1.860901228412766,129,2.0,8.769367162109537,572,1.0,54.2748068592976,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
199,"road_h129_s3_a,b",1.860901228412766,129,2.0,8.769367162109537,572,1.0,54.2748068592976,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
200,road_h13_s1_a_2,3.3202948100248384,6,4.0,54.88701991972376,13,4.0,27.917407248623764,795,1.0,63.170419197297925,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
201,road_h13_s1_a_1,3.3202948100248384,6,4.0,54.88701991972376,13,4.0,27.917407248623764,795,1.0,63.170419197297925,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
202,road_h13_s1_b_2,3.3202948100248384,6,4.0,54.88701991972376,13,4.0,27.917407248623764,795,1.0,63.170419197297925,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
203,road_h13_s1_b_1,3.3202948100248384,6,4.0,54.88701991972376,13,4.0,27.917407248623764,795,1.0,63.170419197297925,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
204,road_h13_s2_a,4.0,6,4.0,87.04147010644876,13,4.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
205,road_h13_s2_b,4.0,6,4.0,87.04147010644876,13,4.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
206,road_h13_s3_a,3.9999999999999996,6,4.0,106.62498807378137,13,4.0,18.67578159291091,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
207,road_h13_s3_b,3.9999999999999996,6,4.0,106.62498807378137,13,4.0,18.67578159291091,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
208,road_h13_s4_a,4.0,6,4.0,20.12378117704531,13,4.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
209,road_h13_s5_a,3.9999999999999996,6,4.0,119.95141064461242,13,4.0,4.218586067901377,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
210,road_h13_s5_b,3.9999999999999996,6,4.0,119.95141064461242,13,4.0,4.218586067901377,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
211,road_h130_s1_a_right_b_left,2.0,130,2.0,0.0,197,2.0,105.82391233164067,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
212,road_h130_s1_a_left_b_right,2.0,130,2.0,0.0,197,2.0,105.82391233164067,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
213,road_h130_s1_a_right_b_left,2.0,130,2.0,0.0,197,2.0,105.82391233164067,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
214,road_h130_s1_a_left_b_right,2.0,130,2.0,0.0,197,2.0,105.82391233164067,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
215,road_h130_s2_aRight_bLeft,2.0,130,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
216,road_h130_s2_aRight_bLeft,2.0,130,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
217,road_h130_s3_aLeft_bRight,2.0,130,2.0,43.586262977609024,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
218,road_h130_s3_aLeft_bRight,2.0,130,2.0,43.586262977609024,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
219,road_h131_s1_a_right_b_left,2.0,131,2.0,4.725091300661588,230,2.0,87.11307085199364,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
220,road_h131_s1_a_right_b_left,2.0,131,2.0,4.725091300661588,230,2.0,87.11307085199364,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
221,road_h131_s2_a_left_b_right,2.0,131,2.0,2.564484089390774,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
222,road_h131_s2_a_right_b_left,2.0,131,2.0,2.564484089390774,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
223,road_h131_s2_a_right_b_left,2.0,131,2.0,2.564484089390774,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
224,road_h131_s2_a_left_b_right,2.0,131,2.0,2.564484089390774,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
225,road_h131_s3_a_left_b-right,2.0,131,2.0,2.5120900211535773,197,2.0,108.34816053888652,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
226,road_h131_s3_a_right_b_left,2.0,131,2.0,2.5120900211535773,197,2.0,108.34816053888652,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
227,road_h131_s3_a_right_b_left,2.0,131,2.0,2.5120900211535773,197,2.0,108.34816053888652,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
228,road_h131_s3_a_left_b-right,2.0,131,2.0,2.5120900211535773,197,2.0,108.34816053888652,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
229,road_h131_s4_a_right_b_left,2.0,131,2.0,25.77469365584006,197,2.0,0.14618338877382658,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
230,road_h131_s4_a_left_b_right,2.0,131,2.0,25.77469365584006,197,2.0,0.14618338877382658,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
231,road_h131_s4_a_right_b_left,2.0,131,2.0,25.77469365584006,197,2.0,0.14618338877382658,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
232,road_h131_s4_a_left_b_right,2.0,131,2.0,25.77469365584006,197,2.0,0.14618338877382658,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
233,road_h132_s2_aleft_bright,1.5694154221154535,57,3.0,59.893248110300185,132,2.0,26.771175156208148,492,1.0,14.246262117654679,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
234,road_h132_s2_aleft_bright,1.5694154221154535,57,3.0,59.893248110300185,132,2.0,26.771175156208148,492,1.0,14.246262117654679,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
235,road_h132_s2_a_1,2.0,132,2.0,0.0,577,1.0,100.13468518662698,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
236,road_h132_s2_a_1,2.0,132,2.0,0.0,577,1.0,100.13468518662698,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
237,"road_h134_1,2_a",2.0,134,2.0,32.3192864708351,242,2.0,22.96370212502662,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
238,"road_h134_1,2_b",2.0,134,2.0,32.3192864708351,242,2.0,22.96370212502662,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
239,road_h135_s1_a,2.0,135,2.0,0.0,191,2.0,21.287411027320218,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
240,road_h135_s2_a,2.0,18,4.0,72.28457899245763,135,2.0,0.0,191,2.0,63.66333044632489,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
241,road_h136_s1_a,1.0,136,2.0,19.705857968285777,348,1.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
242,road_h136_s1_b,1.0,136,2.0,19.705857968285777,348,1.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
243,road_h136_s1 and 2_b,1.0,136,2.0,19.705857968285777,348,1.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
244,road_h136_s2_a,2.0,136,2.0,0.0,208,2.0,125.6884350048519,348,1.0,91.52170637347052,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
245,road_h137_s1_a,1.4875105715960866,28,3.0,97.92384718364569,137,2.0,17.39934055509094,406,1.0,10.857672386121758,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
246,road_h137_s1_b,1.4875105715960866,28,3.0,97.92384718364569,137,2.0,17.39934055509094,406,1.0,10.857672386121758,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
247,road_h137_s2_a,2.0,137,2.0,0.0,256,2.0,74.97327669590325,406,1.0,115.57974407372424,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
248,road_h137_s3_a_b,2.0,43,3.0,129.02550408287595,137,2.0,15.925343057314624,280,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
249,road_h137_s3_a_b,2.0,43,3.0,129.02550408287595,137,2.0,15.925343057314624,280,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
250,road_h137_s4_a_b,2.0,28,3.0,103.88773450027188,43,3.0,11.692828955012374,137,2.0,0.0,406,1.0,83.6281709640786,1116,1.0,1.9810921392332697,0,0.0,1000.0
251,road_h137_s4_a_b,2.0,28,3.0,103.88773450027188,43,3.0,11.692828955012374,137,2.0,0.0,406,1.0,83.6281709640786,1116,1.0,1.9810921392332697,0,0.0,1000.0
252,road_h137_s5_a_b,2.947661788165059,38,3.0,79.47989673259913,43,3.0,1.814039029113815,137,2.0,44.54814800506079,280,2.0,115.04224655680588,0,0.0,1000.0,0,0.0,1000.0
253,road_h137_s5_a_b,2.947661788165059,38,3.0,79.47989673259913,43,3.0,1.814039029113815,137,2.0,44.54814800506079,280,2.0,115.04224655680588,0,0.0,1000.0,0,0.0,1000.0
254,road_h137_s6_a_b,2.0,43,3.0,86.37965883131682,137,2.0,0.0,280,2.0,108.44779052763572,1116,1.0,127.73291106939085,0,0.0,1000.0,0,0.0,1000.0
255,road_h137_s6_a_b,2.0,43,3.0,86.37965883131682,137,2.0,0.0,280,2.0,108.44779052763572,1116,1.0,127.73291106939085,0,0.0,1000.0,0,0.0,1000.0
256,road_h137_s7_a_b,2.0,137,2.0,0.0,254,2.0,121.47449253180238,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
257,road_h137_s7_a_b,2.0,137,2.0,0.0,254,2.0,121.47449253180238,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
258,road_h137_s8_a_b,2.0,137,2.0,0.0,254,2.0,11.453557093244184,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
259,road_h137_s8_a_b,2.0,137,2.0,0.0,254,2.0,11.453557093244184,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
260,road_h137_s9_a_b,2.0,137,2.0,22.118871863326245,256,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
261,road_h137_s9_a_b,2.0,137,2.0,22.118871863326245,256,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
262,road_h138_s1&2_a_1,2.0,138,2.0,0.0,139,2.0,113.92819525568946,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
263,road_h139_s1_a_1,2.0,139,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
264,road_h139_s10_a_1,2.0,139,2.0,0.9595564638917539,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
265,road_h139_s10_a_1,2.0,139,2.0,0.9595564638917539,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
266,road_h139_s2_a_1,2.0,139,2.0,0.0,786,1.0,72.68402571354898,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
267,road_h139_s3_a_1,1.4585110096673355,139,2.0,34.27458949557164,579,1.0,125.77736000970884,786,1.0,37.72778941952114,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
268,"road_h139_s7,8,9_a_1",1.9436223950967735,139,2.0,5.966905143217699,786,1.0,99.87131117441442,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
269,road_h14_s1_a,4.0,14,4.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
270,road_h14_s1_b,4.0,14,4.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
271,road_h14_s2_a,1.0345053146943897,14,4.0,42.82878984966637,420,1.0,119.80904843786533,1257,1.0,0.5004202041411182,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
272,road_h14_s2_b,1.0345053146943897,14,4.0,42.82878984966637,420,1.0,119.80904843786533,1257,1.0,0.5004202041411182,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
273,road_h14_s3_ab,3.274480306890016,14,4.0,20.934462226294162,1257,1.0,65.62884856361977,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
274,road_h14_s3_ab,3.274480306890016,14,4.0,20.934462226294162,1257,1.0,65.62884856361977,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
275,road_h14_s4_a,3.7061534370231546,14,4.0,26.87006792342702,76,3.0,64.57244428844568,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
276,road_h14_s4_b,3.7061534370231546,14,4.0,26.87006792342702,76,3.0,64.57244428844568,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
277,road_h140_s1_aClose_bFar_1,2.0,140,2.0,45.62920455010776,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
278,road_h140_s1_bClose_aFar_2,2.0,140,2.0,45.62920455010776,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
279,road_h140_s1_bClose_aFar_2,2.0,140,2.0,45.62920455010776,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
280,road_h140_s1_aClose_bFar_1,2.0,140,2.0,45.62920455010776,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
281,road_h140_s2_bClose_aFar_1,2.0,140,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
282,road_h140_s2_bClose_aFar_2,2.0,140,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
283,road_h140_s2_bClose_aFar_1,2.0,140,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
284,road_h140_s2_bClose_aFar_2,2.0,140,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
285,road_h140_s3_bClose_aFar,2.0,140,2.0,19.565710012437506,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
286,road_h140_s3_bClose_aFar,2.0,140,2.0,19.565710012437506,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
287,road_h141_s2_a,1.4054096655523534,141,2.0,21.142887206156868,1318,1.0,14.41585968433516,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
288,road_h141_s2_b,1.4054096655523534,141,2.0,21.142887206156868,1318,1.0,14.41585968433516,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
289,"road_h143_s1,2,3_a",2.0,143,2.0,0.0,442,1.0,43.07606591615443,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
290,"road_h143_s1,2,3_b",2.0,143,2.0,0.0,442,1.0,43.07606591615443,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
291,road_h144_s6_aFar_bClose_2,4.0,9,4.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
292,road_h144_s6_aFar_bClose_1,4.0,9,4.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
293,road_h144_s7_a_1,4.0,9,4.0,0.0,28,3.0,96.44892394495568,150,2.0,114.22325970966718,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
294,road_h144_s7_a,4.0,9,4.0,0.0,28,3.0,96.44892394495568,150,2.0,114.22325970966718,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
295,road_h144_s7_a_2,4.0,9,4.0,0.0,28,3.0,96.44892394495568,150,2.0,114.22325970966718,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
296,road_h144_s7_b_2,4.0,9,4.0,0.0,28,3.0,96.44892394495568,150,2.0,114.22325970966718,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
297,road_h144_s7_b_3,4.0,9,4.0,0.0,28,3.0,96.44892394495568,150,2.0,114.22325970966718,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
298,road_h144_s7_b_1,4.0,9,4.0,0.0,28,3.0,96.44892394495568,150,2.0,114.22325970966718,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
299,road_h145_s1_a,1.513560724951203,145,2.0,24.270419997617704,528,1.0,25.623618667708037,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
300,road_h145_s1_b,1.513560724951203,145,2.0,24.270419997617704,528,1.0,25.623618667708037,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
301,"road_h145_s2,3_a",2.0,145,2.0,5.55693893102708,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
302,"road_h145_s2,3_b",2.0,145,2.0,5.55693893102708,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
303,road_h146_s1_a,2.0,146,2.0,48.614546396937435,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
304,road_h146_s1_b,2.0,146,2.0,48.614546396937435,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
305,road_h146_s2_a,2.0,146,2.0,0.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0,0,0.0,1000.0
